[2025-04-22 22:18:43] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- F:\Main-Sec\codeAudit\codeql\databases\WebGoat
[2025-04-22 22:18:43] Log file was started late.
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\target\\classes\\i18n\\WebGoatLabels_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\target\\classes\\i18n\\WebGoatLabels_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\target\\classes\\i18n\\WebGoatLabels_nl.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-basics\\target\\classes\\i18n\\WebGoatLabels_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-proxies\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\http-proxies\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\idor\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\idor\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\insecure-login\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\insecure-login\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\jwt\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\jwt\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\missing-function-ac\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\missing-function-ac\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\src\\main\\resources\\i18n\\WebGoatLabels_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\src\\main\\resources\\i18n\\WebGoatLabels_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\src\\main\\resources\\i18n\\WebGoatLabels_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\target\\classes\\i18n\\WebGoatLabels_de.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\target\\classes\\i18n\\WebGoatLabels_fr.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\sql-injection\\target\\classes\\i18n\\WebGoatLabels_ru.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\vulnerable-components\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\vulnerable-components\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\webgoat-lesson-template\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\webwolf-introduction\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\webwolf-introduction\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\xxe\\src\\main\\resources\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webgoat-lessons\\xxe\\target\\classes\\i18n\\WebGoatLabels.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webwolf\\src\\main\\resources\\application.properties",
                        "F:\\Main-Sec\\codeAudit\\codeql\\source\\WebGoat\\webwolf\\target\\classes\\application.properties"
                      ]
[2025-04-22 22:18:44] [DETAILS] database index-files> Found 72 files.
[2025-04-22 22:18:44] [PROGRESS] database index-files> F:\Main-Sec\codeAudit\codeql\databases\WebGoat: Indexing files in in F:\Main-Sec\codeAudit\codeql\source\WebGoat...
[2025-04-22 22:18:44] Using index-files script F:\Main-Sec\codeAudit\codeql\codeql-win64\properties\tools\index-files.cmd.
[2025-04-22 22:18:44] [PROGRESS] database index-files> Running command in F:\Main-Sec\codeAudit\codeql\source\WebGoat: [F:\Main-Sec\codeAudit\codeql\codeql-win64\properties\tools\index-files.cmd, F:\Main-Sec\codeAudit\codeql\databases\WebGoat\working\files-to-index12608110240790542016.list]
[2025-04-22 22:18:46] Terminating normally.
